1	1.68457
2	1.68652
3	1.80208
4	2.21191
5	3.46777
6	4.30583
7	4.81696
8	5.27417
9	5.69043
10	5.72412
11	5.91326
12	6.12012
13	6.26412
14	2.92467
15	3.00508
16	3.05634
17	3.10604
18	3.26291
19	3.20482
20	3.23252
21	3.27209
22	3.31223
23	3.32965
24	3.3573
25	3.38227
26	3.40527
27	4.34516
28	3.976
29	3.76589
30	3.90729
31	3.58761
32	3.51215
33	3.52545
34	3.5355
35	3.54397
36	3.56009
37	3.57372
38	3.5854
39	3.59072
40	3.59739
41	3.61097
42	3.616
43	3.62811
44	3.63448
45	3.64297
46	3.64986
47	3.65542
48	3.6839
49	3.71732
50	3.77201
51	3.80507
52	3.83857
53	3.87647
54	3.91714
55	3.95057
56	3.98165
57	4.01216
58	4.04554
59	4.07106
60	4.10514
61	4.12934
62	4.14945
63	4.18076
64	4.20584
65	4.23724
66	4.25926
67	4.28839
68	4.32122
69	4.37228
70	4.35082
71	4.37726
72	4.39719
73	4.4162
74	4.46925
75	4.44523
76	4.47861
77	4.53946
78	4.51131
79	4.60041
80	4.59955
81	4.64803
82	4.62429
83	4.65271
84	4.65992
85	4.6739
86	4.7035
87	4.65735
88	4.85083
89	4.7134
90	4.78
91	4.84937
92	4.77493
93	4.88678
94	4.94892
95	4.81418
96	4.84849
97	4.80938
98	4.91506
99	5.092
100	5.03648
101	4.98495
102	5.01328
103	5.05058
104	4.89788
105	5.23342
106	4.9343
107	5.06561
108	5.14117
109	5.36971
110	5.15797
111	5.47808
112	5.33896
113	5.40947
114	5.35634
115	5.57351
116	5.29754
117	5.54777
118	5.59944
119	5.77599
120	5.56964
121	5.70961
122	5.43576
123	5.45463
124	5.60501
125	5.65883
126	5.70999
127	5.63981
128	5.66751
129	5.82987
130	5.87103
131	5.82744
132	5.95341
133	6.10775
134	6.22885
135	6.17357
136	5.94566
137	5.99123
138	6.16099
139	6.35219
140	6.29653
141	6.37205
142	6.37257
143	6.39436
144	6.28012
145	6.44735
146	6.3477
147	6.65285
148	6.36728
149	6.63427
150	6.79152
151	6.4883
152	6.61345
153	6.72928
154	6.70544
155	6.6505
156	6.4587
157	6.82503
158	6.93277
159	6.78511
160	6.96313
161	6.73035
162	6.7812
163	6.80189
164	7.03622
165	6.97326
166	7.00533
167	6.89523
168	7.07285
169	6.85368
170	7.17872
171	7.22111
172	7.36174
173	7.21694
174	7.32423
175	7.33907
176	7.35219
177	7.47596
178	7.28782
179	7.53662
180	7.68167
181	7.9605
182	7.55902
183	7.72259
184	7.92707
185	7.69221
186	8.10917
187	7.80755
188	8.11219
189	8.04431
190	8.01395
191	8.14644
192	8.38802
193	8.34899
194	8.34711
195	8.42051
196	8.41109
197	8.37024
198	8.45451
199	8.46444
200	8.41371
201	8.49854
202	8.64434
203	8.60922
204	8.67046
205	8.55636
206	8.71028
207	8.88118
208	8.66287
209	8.8539
210	9.02116
211	8.92913
212	8.79125
213	8.82266
214	8.81019
215	8.87603
216	9.01852
217	9.03479
218	9.06274
219	9.20899
220	9.09089
221	9.11478
222	9.25814
223	9.2317
224	9.24841
225	9.45507
226	9.29528
227	9.56263
228	9.37518
229	9.43535
230	9.48636
231	9.6175
232	9.53377
233	9.62618
234	9.65824
235	9.74895
236	9.65685
237	9.74368
238	9.83849
239	9.82857
240	9.87616
241	9.94895
242	9.88292
243	9.89904
244	10.052
245	10.0613
246	10.0535
247	9.99957
248	10.0075
249	10.0672
250	10.1253
251	10.0917
252	10.1384
253	10.2566
254	10.2625
255	10.3377
256	10.3079
257	10.571
258	10.3989
259	10.363
260	10.3449
261	10.3597
262	10.437
263	10.425
264	10.4791
265	10.498
266	10.5045
267	10.5712
268	10.6118
269	10.7976
270	10.7293
271	10.6724
272	10.836
273	10.9075
274	10.8267
275	10.7427
276	10.8941
277	10.9011
278	10.999
279	10.8495
280	11.0791
281	11.0883
282	11.0341
283	11.0723
284	11.2486
285	11.2674
286	11.3244
287	11.2945
288	11.2177
289	11.2779
290	11.2579
291	11.2664
292	11.2717
293	11.41
294	11.3423
295	11.4716
296	11.3671
297	11.4609
298	11.586
299	11.5637
300	11.5334
301	11.6419
302	11.647
303	11.6077
304	11.5428
305	11.7187
306	11.632
307	11.7057
308	11.6911
309	11.6828
310	11.6513
311	11.7049
312	11.7
313	11.7038
314	11.7643
315	11.844
316	11.778
317	11.8253
318	11.8963
319	12.2142
320	12.0643
321	11.9152
322	12.0305
323	12.0888
324	12.2568
325	12.3574
326	12.1549
327	12.1363
328	12.0577
329	12.055
330	12.1577
331	12.0758
332	12.0907
333	12.114
334	12.1518
335	12.2199
336	12.3914
337	12.6613
338	12.4725
339	12.2909
340	12.294
341	12.3298
342	12.4309
343	12.8822
344	12.3564
345	12.3231
346	12.4013
347	12.4483
348	12.5494
349	12.6235
350	12.4762
351	12.4349
352	12.5264
353	12.6999
354	13.087
355	12.5744
356	12.6747
357	12.5709
358	12.588
359	12.5391
360	12.636
361	14.6964
362	12.7974
363	12.6473
364	12.6794
365	12.6538
366	12.6634
367	12.7157
368	12.6963
369	12.7771
370	12.7725
371	12.7849
372	12.825
373	12.7417
374	12.8261
375	12.8342
376	12.9672
377	13.0156
378	13.0988
379	12.9639
380	12.9781
381	12.9651
382	13.0142
383	13.0085
384	13.0761
385	12.9574
386	13.024
387	13.013
388	13.1075
389	13.0376
390	13.006
391	13.1477
392	13.148
393	13.1299
394	13.0771
395	13.0992
396	13.1209
397	13.1286
398	13.122
399	13.1329
400	13.204
401	13.2469
402	13.178
403	13.4949
404	14.9471
405	13.2994
406	13.2984
407	13.3687
408	13.2964
409	13.3175
410	13.5942
411	13.4341
412	13.4845
413	13.4116
414	13.5366
415	15.4637
416	13.3903
417	13.3166
418	13.5477
419	13.4292
420	13.519
421	13.5674
422	13.412
423	13.4038
424	13.4476
425	13.4353
426	13.465
427	13.4343
428	13.4461
429	13.4727
430	13.5105
431	13.4909
432	13.5438
433	13.522
434	13.5546
435	13.5264
436	13.5524
437	13.5454
438	13.5795
439	13.56
440	13.5963
441	13.6032
442	13.583
443	13.6074
444	13.6488
445	13.6578
446	13.6602
447	13.6771
448	13.6715
449	13.6642
450	13.7013
451	13.7012
452	13.6824
453	13.7133
454	13.7614
455	13.845
456	13.7624
457	13.7891
458	13.7735
459	13.8846
460	13.8483
461	14.5968
462	14.796
463	16.491
464	14.4216
465	14.7807
466	14.2727
467	13.8687
468	13.9188
469	13.9203
470	13.961
471	13.9497
472	13.9747
473	13.9656
474	14.0242
475	14.0037
476	13.992
477	13.9907
478	13.9367
479	13.9338
480	13.9574
481	13.953
482	14.0575
483	14.0155
484	14.0889
485	13.9786
486	14.071
487	14.0867
488	14.038
489	14.0584
